Station,Time,Lat,Lon,Max Gust (mph),x,y
OSA,2023-02-17 03:00:00+00:00,33.0956,-94.9614,16,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 04:00:00+00:00,33.0956,-94.9614,16,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 05:00:00+00:00,33.0956,-94.9614,17,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 06:00:00+00:00,33.0956,-94.9614,20,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 07:00:00+00:00,33.0956,-94.9614,17,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 08:00:00+00:00,33.0956,-94.9614,16,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 09:00:00+00:00,33.0956,-94.9614,14,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 10:00:00+00:00,33.0956,-94.9614,14,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 11:00:00+00:00,33.0956,-94.9614,13,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 12:00:00+00:00,33.0956,-94.9614,10,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 14:00:00+00:00,33.0956,-94.9614,10,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 15:00:00+00:00,33.0956,-94.9614,14,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 16:00:00+00:00,33.0956,-94.9614,13,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 17:00:00+00:00,33.0956,-94.9614,10,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 18:00:00+00:00,33.0956,-94.9614,14,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 19:00:00+00:00,33.0956,-94.9614,10,-10571054.693016369,3908000.1501157233
OSA,2023-02-17 21:00:00+00:00,33.0956,-94.9614,13,-10571054.693016369,3908000.1501157233
OSC,2023-02-16 22:00:00+00:00,44.4515,-83.3942,18,-9283399.879112415,5535580.785006756
OSC,2023-02-16 23:00:00+00:00,44.4515,-83.3942,16,-9283399.879112415,5535580.785006756
OSC,2023-02-17 00:00:00+00:00,44.4515,-83.3942,13,-9283399.879112415,5535580.785006756
OSC,2023-02-17 01:00:00+00:00,44.4515,-83.3942,18,-9283399.879112415,5535580.785006756
OSC,2023-02-17 02:00:00+00:00,44.4515,-83.3942,15,-9283399.879112415,5535580.785006756
OSC,2023-02-17 03:00:00+00:00,44.4515,-83.3942,18,-9283399.879112415,5535580.785006756
OSC,2023-02-17 04:00:00+00:00,44.4515,-83.3942,20,-9283399.879112415,5535580.785006756
OSC,2023-02-17 05:00:00+00:00,44.4515,-83.3942,17,-9283399.879112415,5535580.785006756
OSC,2023-02-17 06:00:00+00:00,44.4515,-83.3942,17,-9283399.879112415,5535580.785006756
OSC,2023-02-17 07:00:00+00:00,44.4515,-83.3942,16,-9283399.879112415,5535580.785006756
OSC,2023-02-17 08:00:00+00:00,44.4515,-83.3942,16,-9283399.879112415,5535580.785006756
OSC,2023-02-17 09:00:00+00:00,44.4515,-83.3942,17,-9283399.879112415,5535580.785006756
OSC,2023-02-17 10:00:00+00:00,44.4515,-83.3942,16,-9283399.879112415,5535580.785006756
OSC,2023-02-17 11:00:00+00:00,44.4515,-83.3942,14,-9283399.879112415,5535580.785006756
OSC,2023-02-17 12:00:00+00:00,44.4515,-83.3942,17,-9283399.879112415,5535580.785006756
OSC,2023-02-17 13:00:00+00:00,44.4515,-83.3942,13,-9283399.879112415,5535580.785006756
OSC,2023-02-17 14:00:00+00:00,44.4515,-83.3942,17,-9283399.879112415,5535580.785006756
OSC,2023-02-17 15:00:00+00:00,44.4515,-83.3942,13,-9283399.879112415,5535580.785006756
OSC,2023-02-17 16:00:00+00:00,44.4515,-83.3942,15,-9283399.879112415,5535580.785006756
OSC,2023-02-17 17:00:00+00:00,44.4515,-83.3942,15,-9283399.879112415,5535580.785006756
OSC,2023-02-17 18:00:00+00:00,44.4515,-83.3942,15,-9283399.879112415,5535580.785006756
OSC,2023-02-17 19:00:00+00:00,44.4515,-83.3942,10,-9283399.879112415,5535580.785006756
OSH,2023-02-16 22:00:00+00:00,43.9843,-88.557,20,-9858120.146179928,5463012.8935330305
OSH,2023-02-16 23:00:00+00:00,43.9843,-88.557,21,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 00:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 01:00:00+00:00,43.9843,-88.557,13,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 02:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 03:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 04:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 05:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 06:00:00+00:00,43.9843,-88.557,18,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 07:00:00+00:00,43.9843,-88.557,17,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 08:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 09:00:00+00:00,43.9843,-88.557,16,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 10:00:00+00:00,43.9843,-88.557,15,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 11:00:00+00:00,43.9843,-88.557,13,-9858120.146179928,5463012.8935330305
OSH,2023-02-17 20:00:00+00:00,43.9843,-88.557,10,-9858120.146179928,5463012.8935330305
OSU,2023-02-16 22:00:00+00:00,40.08,-83.08,13,-9248423.295105169,4877574.480760722
OSU,2023-02-16 23:00:00+00:00,40.08,-83.08,13,-9248423.295105169,4877574.480760722
OSU,2023-02-17 00:00:00+00:00,40.08,-83.08,15,-9248423.295105169,4877574.480760722
OSU,2023-02-17 01:00:00+00:00,40.08,-83.08,16,-9248423.295105169,4877574.480760722
OSU,2023-02-17 02:00:00+00:00,40.08,-83.08,15,-9248423.295105169,4877574.480760722
OSU,2023-02-17 03:00:00+00:00,40.08,-83.08,15,-9248423.295105169,4877574.480760722
OSU,2023-02-17 04:00:00+00:00,40.08,-83.08,16,-9248423.295105169,4877574.480760722
OSU,2023-02-17 05:00:00+00:00,40.08,-83.08,32,-9248423.295105169,4877574.480760722
OSU,2023-02-17 06:00:00+00:00,40.08,-83.08,38,-9248423.295105169,4877574.480760722
OSU,2023-02-17 07:00:00+00:00,40.08,-83.08,35,-9248423.295105169,4877574.480760722
OSU,2023-02-17 08:00:00+00:00,40.08,-83.08,32,-9248423.295105169,4877574.480760722
OSU,2023-02-17 09:00:00+00:00,40.08,-83.08,32,-9248423.295105169,4877574.480760722
OSU,2023-02-17 10:00:00+00:00,40.08,-83.08,22,-9248423.295105169,4877574.480760722
OSU,2023-02-17 11:00:00+00:00,40.08,-83.08,30,-9248423.295105169,4877574.480760722
OSU,2023-02-17 12:00:00+00:00,40.08,-83.08,30,-9248423.295105169,4877574.480760722
OSU,2023-02-17 13:00:00+00:00,40.08,-83.08,16,-9248423.295105169,4877574.480760722
OSU,2023-02-17 14:00:00+00:00,40.08,-83.08,20,-9248423.295105169,4877574.480760722
OSU,2023-02-17 15:00:00+00:00,40.08,-83.08,20,-9248423.295105169,4877574.480760722
OSU,2023-02-17 16:00:00+00:00,40.08,-83.08,17,-9248423.295105169,4877574.480760722
OSU,2023-02-17 17:00:00+00:00,40.08,-83.08,20,-9248423.295105169,4877574.480760722
OSU,2023-02-17 18:00:00+00:00,40.08,-83.08,18,-9248423.295105169,4877574.480760722
OSU,2023-02-17 19:00:00+00:00,40.08,-83.08,17,-9248423.295105169,4877574.480760722
OSU,2023-02-17 20:00:00+00:00,40.08,-83.08,16,-9248423.295105169,4877574.480760722
OSU,2023-02-17 21:00:00+00:00,40.08,-83.08,16,-9248423.295105169,4877574.480760722
OTG,2023-02-16 22:00:00+00:00,43.6551,-95.5792,16,-10639827.874428453,5412222.32975831
OTG,2023-02-16 23:00:00+00:00,43.6551,-95.5792,16,-10639827.874428453,5412222.32975831
OTG,2023-02-17 00:00:00+00:00,43.6551,-95.5792,15,-10639827.874428453,5412222.32975831
OTG,2023-02-17 01:00:00+00:00,43.6551,-95.5792,13,-10639827.874428453,5412222.32975831
OTG,2023-02-17 02:00:00+00:00,43.6551,-95.5792,10,-10639827.874428453,5412222.32975831
OTG,2023-02-17 03:00:00+00:00,43.6551,-95.5792,10,-10639827.874428453,5412222.32975831
OTG,2023-02-17 04:00:00+00:00,43.6551,-95.5792,12,-10639827.874428453,5412222.32975831
OTG,2023-02-17 05:00:00+00:00,43.6551,-95.5792,10,-10639827.874428453,5412222.32975831
OTG,2023-02-17 13:00:00+00:00,43.6551,-95.5792,12,-10639827.874428453,5412222.32975831
OTG,2023-02-17 14:00:00+00:00,43.6551,-95.5792,13,-10639827.874428453,5412222.32975831
OTG,2023-02-17 15:00:00+00:00,43.6551,-95.5792,16,-10639827.874428453,5412222.32975831
OTG,2023-02-17 16:00:00+00:00,43.6551,-95.5792,18,-10639827.874428453,5412222.32975831
OTG,2023-02-17 17:00:00+00:00,43.6551,-95.5792,21,-10639827.874428453,5412222.32975831
OTG,2023-02-17 18:00:00+00:00,43.6551,-95.5792,20,-10639827.874428453,5412222.32975831
OTG,2023-02-17 19:00:00+00:00,43.6551,-95.5792,24,-10639827.874428453,5412222.32975831
OTG,2023-02-17 20:00:00+00:00,43.6551,-95.5792,22,-10639827.874428453,5412222.32975831
OTG,2023-02-17 21:00:00+00:00,43.6551,-95.5792,20,-10639827.874428453,5412222.32975831
OTH,2023-02-17 00:00:00+00:00,43.4195,-124.2437,15,-13830745.418272244,5376043.574264441
OTH,2023-02-17 11:00:00+00:00,43.4195,-124.2437,13,-13830745.418272244,5376043.574264441
OTH,2023-02-17 12:00:00+00:00,43.4195,-124.2437,13,-13830745.418272244,5376043.574264441
OTH,2023-02-17 13:00:00+00:00,43.4195,-124.2437,13,-13830745.418272244,5376043.574264441
OTH,2023-02-17 14:00:00+00:00,43.4195,-124.2437,13,-13830745.418272244,5376043.574264441
OTH,2023-02-17 15:00:00+00:00,43.4195,-124.2437,13,-13830745.418272244,5376043.574264441
OTM,2023-02-16 22:00:00+00:00,41.1008,-92.4446,32,-10290885.798587857,5027221.029140241
OTM,2023-02-16 23:00:00+00:00,41.1008,-92.4446,33,-10290885.798587857,5027221.029140241
OTM,2023-02-17 00:00:00+00:00,41.1008,-92.4446,31,-10290885.798587857,5027221.029140241
OTM,2023-02-17 01:00:00+00:00,41.1008,-92.4446,32,-10290885.798587857,5027221.029140241
OTM,2023-02-17 02:00:00+00:00,41.1008,-92.4446,20,-10290885.798587857,5027221.029140241
OTM,2023-02-17 03:00:00+00:00,41.1008,-92.4446,15,-10290885.798587857,5027221.029140241
OTM,2023-02-17 04:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 05:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 06:00:00+00:00,41.1008,-92.4446,15,-10290885.798587857,5027221.029140241
OTM,2023-02-17 07:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 08:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 09:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 10:00:00+00:00,41.1008,-92.4446,15,-10290885.798587857,5027221.029140241
OTM,2023-02-17 11:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OTM,2023-02-17 12:00:00+00:00,41.1008,-92.4446,12,-10290885.798587857,5027221.029140241
OTM,2023-02-17 21:00:00+00:00,41.1008,-92.4446,13,-10290885.798587857,5027221.029140241
OUN,2023-02-16 22:00:00+00:00,35.2435,-97.4708,28,-10850399.82321301,4197021.254852875
OUN,2023-02-16 23:00:00+00:00,35.2435,-97.4708,25,-10850399.82321301,4197021.254852875
OUN,2023-02-17 00:00:00+00:00,35.2435,-97.4708,21,-10850399.82321301,4197021.254852875
OUN,2023-02-17 01:00:00+00:00,35.2435,-97.4708,25,-10850399.82321301,4197021.254852875
OUN,2023-02-17 02:00:00+00:00,35.2435,-97.4708,18,-10850399.82321301,4197021.254852875
OUN,2023-02-17 03:00:00+00:00,35.2435,-97.4708,17,-10850399.82321301,4197021.254852875
OUN,2023-02-17 04:00:00+00:00,35.2435,-97.4708,17,-10850399.82321301,4197021.254852875
OUN,2023-02-17 05:00:00+00:00,35.2435,-97.4708,20,-10850399.82321301,4197021.254852875
OUN,2023-02-17 06:00:00+00:00,35.2435,-97.4708,17,-10850399.82321301,4197021.254852875
OUN,2023-02-17 07:00:00+00:00,35.2435,-97.4708,15,-10850399.82321301,4197021.254852875
OUN,2023-02-17 08:00:00+00:00,35.2435,-97.4708,12,-10850399.82321301,4197021.254852875
OUN,2023-02-17 09:00:00+00:00,35.2435,-97.4708,12,-10850399.82321301,4197021.254852875
OUN,2023-02-17 20:00:00+00:00,35.2435,-97.4708,10,-10850399.82321301,4197021.254852875
OVE,2023-02-17 21:00:00+00:00,39.49,-121.62,12,-13538676.470277933,4792104.898997973
OVL,2023-02-16 22:00:00+00:00,44.7786,-95.0328,14,-10579002.904659009,5586733.670575896
OVL,2023-02-16 23:00:00+00:00,44.7786,-95.0328,14,-10579002.904659009,5586733.670575896
OVL,2023-02-17 00:00:00+00:00,44.7786,-95.0328,12,-10579002.904659009,5586733.670575896
OVL,2023-02-17 16:00:00+00:00,44.7786,-95.0328,12,-10579002.904659009,5586733.670575896
OVL,2023-02-17 17:00:00+00:00,44.7786,-95.0328,10,-10579002.904659009,5586733.670575896
OVL,2023-02-17 18:00:00+00:00,44.7786,-95.0328,13,-10579002.904659009,5586733.670575896
OVL,2023-02-17 19:00:00+00:00,44.7786,-95.0328,13,-10579002.904659009,5586733.670575896
OVL,2023-02-17 20:00:00+00:00,44.7786,-95.0328,16,-10579002.904659009,5586733.670575896
OVL,2023-02-17 21:00:00+00:00,44.7786,-95.0328,15,-10579002.904659009,5586733.670575896
OVS,2023-02-16 23:00:00+00:00,43.1561,-90.6775,10,-10094173.126407063,5335762.121690902
OVS,2023-02-17 00:00:00+00:00,43.1561,-90.6775,16,-10094173.126407063,5335762.121690902
OVS,2023-02-17 01:00:00+00:00,43.1561,-90.6775,12,-10094173.126407063,5335762.121690902
OVS,2023-02-17 02:00:00+00:00,43.1561,-90.6775,10,-10094173.126407063,5335762.121690902
OVS,2023-02-17 03:00:00+00:00,43.1561,-90.6775,13,-10094173.126407063,5335762.121690902
OVS,2023-02-17 04:00:00+00:00,43.1561,-90.6775,13,-10094173.126407063,5335762.121690902
OVS,2023-02-17 05:00:00+00:00,43.1561,-90.6775,10,-10094173.126407063,5335762.121690902
OVS,2023-02-17 18:00:00+00:00,43.1561,-90.6775,10,-10094173.126407063,5335762.121690902
OVS,2023-02-17 19:00:00+00:00,43.1561,-90.6775,10,-10094173.126407063,5335762.121690902
OWA,2023-02-16 22:00:00+00:00,44.1233,-93.2606,20,-10381722.503075168,5484543.011149707
OWA,2023-02-16 23:00:00+00:00,44.1233,-93.2606,17,-10381722.503075168,5484543.011149707
OWA,2023-02-17 00:00:00+00:00,44.1233,-93.2606,14,-10381722.503075168,5484543.011149707
OWA,2023-02-17 01:00:00+00:00,44.1233,-93.2606,12,-10381722.503075168,5484543.011149707
OWA,2023-02-17 02:00:00+00:00,44.1233,-93.2606,13,-10381722.503075168,5484543.011149707
OWA,2023-02-17 16:00:00+00:00,44.1233,-93.2606,10,-10381722.503075168,5484543.011149707
OWA,2023-02-17 17:00:00+00:00,44.1233,-93.2606,15,-10381722.503075168,5484543.011149707
OWA,2023-02-17 18:00:00+00:00,44.1233,-93.2606,14,-10381722.503075168,5484543.011149707
OWA,2023-02-17 19:00:00+00:00,44.1233,-93.2606,14,-10381722.503075168,5484543.011149707
OWA,2023-02-17 20:00:00+00:00,44.1233,-93.2606,17,-10381722.503075168,5484543.011149707
OWA,2023-02-17 21:00:00+00:00,44.1233,-93.2606,17,-10381722.503075168,5484543.011149707
OWB,2023-02-16 22:00:00+00:00,37.7388,-87.1668,22,-9703363.790079117,4542592.441952383
OWB,2023-02-16 23:00:00+00:00,37.7388,-87.1668,35,-9703363.790079117,4542592.441952383
OWB,2023-02-17 00:00:00+00:00,37.7388,-87.1668,33,-9703363.790079117,4542592.441952383
OWB,2023-02-17 01:00:00+00:00,37.7388,-87.1668,31,-9703363.790079117,4542592.441952383
OWB,2023-02-17 02:00:00+00:00,37.7388,-87.1668,21,-9703363.790079117,4542592.441952383
OWB,2023-02-17 03:00:00+00:00,37.7388,-87.1668,23,-9703363.790079117,4542592.441952383
OWB,2023-02-17 04:00:00+00:00,37.7388,-87.1668,30,-9703363.790079117,4542592.441952383
OWB,2023-02-17 05:00:00+00:00,37.7388,-87.1668,18,-9703363.790079117,4542592.441952383
OWB,2023-02-17 06:00:00+00:00,37.7388,-87.1668,18,-9703363.790079117,4542592.441952383
OWB,2023-02-17 07:00:00+00:00,37.7388,-87.1668,31,-9703363.790079117,4542592.441952383
OWB,2023-02-17 08:00:00+00:00,37.7388,-87.1668,20,-9703363.790079117,4542592.441952383
OWB,2023-02-17 09:00:00+00:00,37.7388,-87.1668,20,-9703363.790079117,4542592.441952383
OWB,2023-02-17 10:00:00+00:00,37.7388,-87.1668,18,-9703363.790079117,4542592.441952383
OWB,2023-02-17 11:00:00+00:00,37.7388,-87.1668,22,-9703363.790079117,4542592.441952383
OWB,2023-02-17 12:00:00+00:00,37.7388,-87.1668,18,-9703363.790079117,4542592.441952383
OWB,2023-02-17 13:00:00+00:00,37.7388,-87.1668,20,-9703363.790079117,4542592.441952383
OWB,2023-02-17 14:00:00+00:00,37.7388,-87.1668,21,-9703363.790079117,4542592.441952383
OWB,2023-02-17 15:00:00+00:00,37.7388,-87.1668,21,-9703363.790079117,4542592.441952383
OWB,2023-02-17 16:00:00+00:00,37.7388,-87.1668,21,-9703363.790079117,4542592.441952383
OWB,2023-02-17 17:00:00+00:00,37.7388,-87.1668,18,-9703363.790079117,4542592.441952383
OWB,2023-02-17 18:00:00+00:00,37.7388,-87.1668,16,-9703363.790079117,4542592.441952383
OWB,2023-02-17 19:00:00+00:00,37.7388,-87.1668,15,-9703363.790079117,4542592.441952383
OWB,2023-02-17 20:00:00+00:00,37.7388,-87.1668,13,-9703363.790079117,4542592.441952383
OWB,2023-02-17 21:00:00+00:00,37.7388,-87.1668,15,-9703363.790079117,4542592.441952383
OWD,2023-02-17 12:00:00+00:00,42.1912,-71.1733,12,-7922975.514076897,5189663.445234888
OWD,2023-02-17 13:00:00+00:00,42.1912,-71.1733,10,-7922975.514076897,5189663.445234888
OWD,2023-02-17 17:00:00+00:00,42.1912,-71.1733,10,-7922975.514076897,5189663.445234888
OWD,2023-02-17 18:00:00+00:00,42.1912,-71.1733,16,-7922975.514076897,5189663.445234888
OWD,2023-02-17 19:00:00+00:00,42.1912,-71.1733,15,-7922975.514076897,5189663.445234888
OWD,2023-02-17 20:00:00+00:00,42.1912,-71.1733,30,-7922975.514076897,5189663.445234888
OWD,2023-02-17 21:00:00+00:00,42.1912,-71.1733,21,-7922975.514076897,5189663.445234888
OWI,2023-02-16 22:00:00+00:00,38.5409,-95.2542,16,-10603649.03992064,4656121.173821792
OWI,2023-02-16 23:00:00+00:00,38.5409,-95.2542,22,-10603649.03992064,4656121.173821792
OWI,2023-02-17 00:00:00+00:00,38.5409,-95.2542,16,-10603649.03992064,4656121.173821792
OWI,2023-02-17 01:00:00+00:00,38.5409,-95.2542,15,-10603649.03992064,4656121.173821792
OWI,2023-02-17 02:00:00+00:00,38.5409,-95.2542,13,-10603649.03992064,4656121.173821792
OWI,2023-02-17 03:00:00+00:00,38.5409,-95.2542,15,-10603649.03992064,4656121.173821792
OWI,2023-02-17 04:00:00+00:00,38.5409,-95.2542,13,-10603649.03992064,4656121.173821792
OWI,2023-02-17 17:00:00+00:00,38.5409,-95.2542,10,-10603649.03992064,4656121.173821792
OWI,2023-02-17 18:00:00+00:00,38.5409,-95.2542,13,-10603649.03992064,4656121.173821792
OWI,2023-02-17 19:00:00+00:00,38.5409,-95.2542,13,-10603649.03992064,4656121.173821792
OWI,2023-02-17 20:00:00+00:00,38.5409,-95.2542,14,-10603649.03992064,4656121.173821792
OWI,2023-02-17 21:00:00+00:00,38.5409,-95.2542,14,-10603649.03992064,4656121.173821792
OWP,2023-02-16 22:00:00+00:00,36.1753,-96.1518,15,-10703569.41485668,4324769.268558023
OWP,2023-02-16 23:00:00+00:00,36.1753,-96.1518,13,-10703569.41485668,4324769.268558023
OWP,2023-02-17 00:00:00+00:00,36.1753,-96.1518,13,-10703569.41485668,4324769.268558023
OWP,2023-02-17 01:00:00+00:00,36.1753,-96.1518,12,-10703569.41485668,4324769.268558023
OWP,2023-02-17 02:00:00+00:00,36.1753,-96.1518,12,-10703569.41485668,4324769.268558023
OWP,2023-02-17 04:00:00+00:00,36.1753,-96.1518,12,-10703569.41485668,4324769.268558023
OWP,2023-02-17 07:00:00+00:00,36.1753,-96.1518,10,-10703569.41485668,4324769.268558023
OWP,2023-02-17 19:00:00+00:00,36.1753,-96.1518,10,-10703569.41485668,4324769.268558023
OWX,2023-02-16 22:00:00+00:00,41.0356,-83.982,17,-9348833.4758007,5017594.074652852
OWX,2023-02-16 23:00:00+00:00,41.0356,-83.982,21,-9348833.4758007,5017594.074652852
OWX,2023-02-17 00:00:00+00:00,41.0356,-83.982,17,-9348833.4758007,5017594.074652852
OWX,2023-02-17 01:00:00+00:00,41.0356,-83.982,12,-9348833.4758007,5017594.074652852
OWX,2023-02-17 02:00:00+00:00,41.0356,-83.982,14,-9348833.4758007,5017594.074652852
OWX,2023-02-17 03:00:00+00:00,41.0356,-83.982,14,-9348833.4758007,5017594.074652852
OWX,2023-02-17 04:00:00+00:00,41.0356,-83.982,10,-9348833.4758007,5017594.074652852
OWX,2023-02-17 05:00:00+00:00,41.0356,-83.982,10,-9348833.4758007,5017594.074652852
OWX,2023-02-17 06:00:00+00:00,41.0356,-83.982,10,-9348833.4758007,5017594.074652852
OWX,2023-02-17 07:00:00+00:00,41.0356,-83.982,14,-9348833.4758007,5017594.074652852
OWX,2023-02-17 08:00:00+00:00,41.0356,-83.982,20,-9348833.4758007,5017594.074652852
OWX,2023-02-17 09:00:00+00:00,41.0356,-83.982,22,-9348833.4758007,5017594.074652852
OWX,2023-02-17 10:00:00+00:00,41.0356,-83.982,22,-9348833.4758007,5017594.074652852
OWX,2023-02-17 11:00:00+00:00,41.0356,-83.982,22,-9348833.4758007,5017594.074652852
OWX,2023-02-17 12:00:00+00:00,41.0356,-83.982,16,-9348833.4758007,5017594.074652852
OWX,2023-02-17 13:00:00+00:00,41.0356,-83.982,20,-9348833.4758007,5017594.074652852
OWX,2023-02-17 14:00:00+00:00,41.0356,-83.982,18,-9348833.4758007,5017594.074652852
OWX,2023-02-17 15:00:00+00:00,41.0356,-83.982,15,-9348833.4758007,5017594.074652852
OWX,2023-02-17 16:00:00+00:00,41.0356,-83.982,16,-9348833.4758007,5017594.074652852
OWX,2023-02-17 17:00:00+00:00,41.0356,-83.982,18,-9348833.4758007,5017594.074652852
OWX,2023-02-17 18:00:00+00:00,41.0356,-83.982,13,-9348833.4758007,5017594.074652852
OWX,2023-02-17 19:00:00+00:00,41.0356,-83.982,16,-9348833.4758007,5017594.074652852
OWX,2023-02-17 20:00:00+00:00,41.0356,-83.982,13,-9348833.4758007,5017594.074652852
OWX,2023-02-17 21:00:00+00:00,41.0356,-83.982,12,-9348833.4758007,5017594.074652852
OXB,2023-02-17 02:00:00+00:00,38.3083,-75.1239,16,-8362754.294404806,4623070.278449299
OXB,2023-02-17 03:00:00+00:00,38.3083,-75.1239,13,-8362754.294404806,4623070.278449299
OXB,2023-02-17 04:00:00+00:00,38.3083,-75.1239,20,-8362754.294404806,4623070.278449299
OXB,2023-02-17 05:00:00+00:00,38.3083,-75.1239,30,-8362754.294404806,4623070.278449299
OXB,2023-02-17 06:00:00+00:00,38.3083,-75.1239,17,-8362754.294404806,4623070.278449299
OXB,2023-02-17 07:00:00+00:00,38.3083,-75.1239,17,-8362754.294404806,4623070.278449299
OXB,2023-02-17 08:00:00+00:00,38.3083,-75.1239,20,-8362754.294404806,4623070.278449299
OXB,2023-02-17 09:00:00+00:00,38.3083,-75.1239,30,-8362754.294404806,4623070.278449299
OXB,2023-02-17 10:00:00+00:00,38.3083,-75.1239,33,-8362754.294404806,4623070.278449299
OXB,2023-02-17 11:00:00+00:00,38.3083,-75.1239,18,-8362754.294404806,4623070.278449299
OXB,2023-02-17 12:00:00+00:00,38.3083,-75.1239,16,-8362754.294404806,4623070.278449299
OXB,2023-02-17 13:00:00+00:00,38.3083,-75.1239,13,-8362754.294404806,4623070.278449299
