Station,Time,Lat,Lon,1 Hour Precipitation,x,y
TVF,2023-02-17 20:00:00+00:00,48.0657,-96.185,0.0001,-10707265.221951019,6117791.942079294
TVF,2023-02-17 21:00:00+00:00,48.0657,-96.185,0.0001,-10707265.221951019,6117791.942079294
TVK,2023-02-17 17:00:00+00:00,40.6832,-92.8983,0.07,-10341391.451560767,4965725.438974539
TVK,2023-02-17 18:00:00+00:00,40.6832,-92.8983,0.06,-10341391.451560767,4965725.438974539
TVK,2023-02-17 19:00:00+00:00,40.6832,-92.8983,0.05,-10341391.451560767,4965725.438974539
TVK,2023-02-17 20:00:00+00:00,40.6832,-92.8983,0.03,-10341391.451560767,4965725.438974539
TVR,2023-02-17 00:00:00+00:00,32.3481,-91.0299,0.01,-10133402.114962613,3809091.3992058877
TVR,2023-02-17 01:00:00+00:00,32.3481,-91.0299,0.02,-10133402.114962613,3809091.3992058877
TVR,2023-02-17 02:00:00+00:00,32.3481,-91.0299,0.09,-10133402.114962613,3809091.3992058877
TVR,2023-02-17 03:00:00+00:00,32.3481,-91.0299,0.05,-10133402.114962613,3809091.3992058877
TVR,2023-02-17 04:00:00+00:00,32.3481,-91.0299,0.05,-10133402.114962613,3809091.3992058877
TVR,2023-02-17 05:00:00+00:00,32.3481,-91.0299,0.0001,-10133402.114962613,3809091.3992058877
TYQ,2023-02-17 02:00:00+00:00,40.0306,-86.2514,0.01,-9601461.928206956,4870389.984989903
TYS,2023-02-17 01:00:00+00:00,35.8181,-83.9858,0.0001,-9349256.489865715,4275620.992378354
TYS,2023-02-17 02:00:00+00:00,35.8181,-83.9858,0.0001,-9349256.489865715,4275620.992378354
TYS,2023-02-17 03:00:00+00:00,35.8181,-83.9858,0.03,-9349256.489865715,4275620.992378354
TYS,2023-02-17 04:00:00+00:00,35.8181,-83.9858,0.13,-9349256.489865715,4275620.992378354
TYS,2023-02-17 05:00:00+00:00,35.8181,-83.9858,0.12,-9349256.489865715,4275620.992378354
TYS,2023-02-17 06:00:00+00:00,35.8181,-83.9858,0.10,-9349256.489865715,4275620.992378354
TYS,2023-02-17 07:00:00+00:00,35.8181,-83.9858,0.47,-9349256.489865715,4275620.992378354
TYS,2023-02-17 08:00:00+00:00,35.8181,-83.9858,0.10,-9349256.489865715,4275620.992378354
TYS,2023-02-17 09:00:00+00:00,35.8181,-83.9858,0.12,-9349256.489865715,4275620.992378354
TYS,2023-02-17 10:00:00+00:00,35.8181,-83.9858,0.21,-9349256.489865715,4275620.992378354
TYS,2023-02-17 11:00:00+00:00,35.8181,-83.9858,0.11,-9349256.489865715,4275620.992378354
TYS,2023-02-17 12:00:00+00:00,35.8181,-83.9858,0.04,-9349256.489865715,4275620.992378354
TYS,2023-02-17 13:00:00+00:00,35.8181,-83.9858,0.0001,-9349256.489865715,4275620.992378354
TYS,2023-02-17 14:00:00+00:00,35.8181,-83.9858,0.0001,-9349256.489865715,4275620.992378354
TYS,2023-02-17 15:00:00+00:00,35.8181,-83.9858,0.0001,-9349256.489865715,4275620.992378354
TYS,2023-02-17 16:00:00+00:00,35.8181,-83.9858,0.01,-9349256.489865715,4275620.992378354
UCP,2023-02-17 08:00:00+00:00,41.0253,-80.4134,0.01,-8951578.740955824,5016074.12459056
UCP,2023-02-17 09:00:00+00:00,41.0253,-80.4134,0.01,-8951578.740955824,5016074.12459056
UCP,2023-02-17 10:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 11:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 12:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 13:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 18:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 19:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UCP,2023-02-17 20:00:00+00:00,41.0253,-80.4134,0.0001,-8951578.740955824,5016074.12459056
UDG,2023-02-17 15:00:00+00:00,34.45,-79.89,0.02,-8893314.119474625,4089387.274942176
UDG,2023-02-17 16:00:00+00:00,34.45,-79.89,0.01,-8893314.119474625,4089387.274942176
UDG,2023-02-17 17:00:00+00:00,34.45,-79.89,0.0001,-8893314.119474625,4089387.274942176
UDG,2023-02-17 18:00:00+00:00,34.45,-79.89,0.02,-8893314.119474625,4089387.274942176
UDG,2023-02-17 19:00:00+00:00,34.45,-79.89,0.0001,-8893314.119474625,4089387.274942176
UGN,2023-02-16 22:00:00+00:00,42.4222,-87.8679,0.04,-9781409.885074284,5224434.272828981
UGN,2023-02-16 23:00:00+00:00,42.4222,-87.8679,0.02,-9781409.885074284,5224434.272828981
UGN,2023-02-17 00:00:00+00:00,42.4222,-87.8679,0.0001,-9781409.885074284,5224434.272828981
UGN,2023-02-17 01:00:00+00:00,42.4222,-87.8679,0.01,-9781409.885074284,5224434.272828981
UGN,2023-02-17 02:00:00+00:00,42.4222,-87.8679,0.04,-9781409.885074284,5224434.272828981
UGN,2023-02-17 03:00:00+00:00,42.4222,-87.8679,0.01,-9781409.885074284,5224434.272828981
UGN,2023-02-17 04:00:00+00:00,42.4222,-87.8679,0.0001,-9781409.885074284,5224434.272828981
UGN,2023-02-17 05:00:00+00:00,42.4222,-87.8679,0.0001,-9781409.885074284,5224434.272828981
UGN,2023-02-17 06:00:00+00:00,42.4222,-87.8679,0.0001,-9781409.885074284,5224434.272828981
UGN,2023-02-17 07:00:00+00:00,42.4222,-87.8679,0.0001,-9781409.885074284,5224434.272828981
UIL,2023-02-16 22:00:00+00:00,47.9366,-124.5626,0.02,-13866245.20388622,6096313.807566556
UIL,2023-02-17 00:00:00+00:00,47.9366,-124.5626,0.01,-13866245.20388622,6096313.807566556
UIL,2023-02-17 01:00:00+00:00,47.9366,-124.5626,0.0001,-13866245.20388622,6096313.807566556
UIL,2023-02-17 02:00:00+00:00,47.9366,-124.5626,0.03,-13866245.20388622,6096313.807566556
UIL,2023-02-17 03:00:00+00:00,47.9366,-124.5626,0.07,-13866245.20388622,6096313.807566556
UIL,2023-02-17 04:00:00+00:00,47.9366,-124.5626,0.07,-13866245.20388622,6096313.807566556
UIL,2023-02-17 05:00:00+00:00,47.9366,-124.5626,0.10,-13866245.20388622,6096313.807566556
UIL,2023-02-17 06:00:00+00:00,47.9366,-124.5626,0.06,-13866245.20388622,6096313.807566556
UIL,2023-02-17 07:00:00+00:00,47.9366,-124.5626,0.13,-13866245.20388622,6096313.807566556
UIL,2023-02-17 08:00:00+00:00,47.9366,-124.5626,0.15,-13866245.20388622,6096313.807566556
UIL,2023-02-17 09:00:00+00:00,47.9366,-124.5626,0.09,-13866245.20388622,6096313.807566556
UIL,2023-02-17 10:00:00+00:00,47.9366,-124.5626,0.06,-13866245.20388622,6096313.807566556
UIN,2023-02-16 22:00:00+00:00,39.9428,-91.1946,0.0001,-10151736.435096266,4857633.609596956
UIN,2023-02-17 04:00:00+00:00,39.9428,-91.1946,0.0001,-10151736.435096266,4857633.609596956
UKF,2023-02-17 08:00:00+00:00,36.2228,-81.0983,0.07,-9027821.460200138,4331321.774153803
UKF,2023-02-17 09:00:00+00:00,36.2228,-81.0983,0.15,-9027821.460200138,4331321.774153803
UKF,2023-02-17 10:00:00+00:00,36.2228,-81.0983,0.03,-9027821.460200138,4331321.774153803
UKF,2023-02-17 11:00:00+00:00,36.2228,-81.0983,0.10,-9027821.460200138,4331321.774153803
UKF,2023-02-17 12:00:00+00:00,36.2228,-81.0983,0.28,-9027821.460200138,4331321.774153803
UKF,2023-02-17 13:00:00+00:00,36.2228,-81.0983,0.06,-9027821.460200138,4331321.774153803
UKF,2023-02-17 14:00:00+00:00,36.2228,-81.0983,0.04,-9027821.460200138,4331321.774153803
UKF,2023-02-17 15:00:00+00:00,36.2228,-81.0983,0.07,-9027821.460200138,4331321.774153803
UKF,2023-02-17 16:00:00+00:00,36.2228,-81.0983,0.01,-9027821.460200138,4331321.774153803
UKT,2023-02-17 13:00:00+00:00,40.4352,-75.3819,0.05,-8391474.723029468,4929387.368445416
UKT,2023-02-17 14:00:00+00:00,40.4352,-75.3819,0.08,-8391474.723029468,4929387.368445416
UKT,2023-02-17 15:00:00+00:00,40.4352,-75.3819,0.08,-8391474.723029468,4929387.368445416
UKT,2023-02-17 17:00:00+00:00,40.4352,-75.3819,0.01,-8391474.723029468,4929387.368445416
UKT,2023-02-17 18:00:00+00:00,40.4352,-75.3819,0.04,-8391474.723029468,4929387.368445416
UKT,2023-02-17 19:00:00+00:00,40.4352,-75.3819,0.04,-8391474.723029468,4929387.368445416
UMP,2023-02-16 23:00:00+00:00,39.935,-86.045,0.01,-9578485.585307226,4856501.147549227
UNV,2023-02-17 10:00:00+00:00,40.85,-77.85,0.08,-8666222.358256346,4990241.810615548
UNV,2023-02-17 11:00:00+00:00,40.85,-77.85,0.08,-8666222.358256346,4990241.810615548
UUU,2023-02-17 00:00:00+00:00,41.5324,-71.2815,0.0001,-7935020.28298073,5091190.561855708
UUU,2023-02-17 01:00:00+00:00,41.5324,-71.2815,0.0001,-7935020.28298073,5091190.561855708
UUU,2023-02-17 15:00:00+00:00,41.5324,-71.2815,0.01,-7935020.28298073,5091190.561855708
UUU,2023-02-17 16:00:00+00:00,41.5324,-71.2815,0.03,-7935020.28298073,5091190.561855708
UUU,2023-02-17 17:00:00+00:00,41.5324,-71.2815,0.04,-7935020.28298073,5091190.561855708
UUU,2023-02-17 18:00:00+00:00,41.5324,-71.2815,0.02,-7935020.28298073,5091190.561855708
UUU,2023-02-17 19:00:00+00:00,41.5324,-71.2815,0.0001,-7935020.28298073,5091190.561855708
UUU,2023-02-17 20:00:00+00:00,41.5324,-71.2815,0.01,-7935020.28298073,5091190.561855708
UYF,2023-02-16 23:00:00+00:00,39.9327,-83.462,0.03,-9290947.340588199,4856167.241073314
UYF,2023-02-17 00:00:00+00:00,39.9327,-83.462,0.06,-9290947.340588199,4856167.241073314
UYF,2023-02-17 01:00:00+00:00,39.9327,-83.462,0.05,-9290947.340588199,4856167.241073314
UYF,2023-02-17 02:00:00+00:00,39.9327,-83.462,0.04,-9290947.340588199,4856167.241073314
UYF,2023-02-17 03:00:00+00:00,39.9327,-83.462,0.03,-9290947.340588199,4856167.241073314
UYF,2023-02-17 04:00:00+00:00,39.9327,-83.462,0.02,-9290947.340588199,4856167.241073314
UZA,2023-02-17 11:00:00+00:00,34.9878,-81.0572,0.0001,-9023246.229128534,4162223.336366121
UZA,2023-02-17 12:00:00+00:00,34.9878,-81.0572,0.03,-9023246.229128534,4162223.336366121
UZA,2023-02-17 13:00:00+00:00,34.9878,-81.0572,0.12,-9023246.229128534,4162223.336366121
UZA,2023-02-17 14:00:00+00:00,34.9878,-81.0572,0.04,-9023246.229128534,4162223.336366121
UZA,2023-02-17 15:00:00+00:00,34.9878,-81.0572,0.03,-9023246.229128534,4162223.336366121
UZA,2023-02-17 16:00:00+00:00,34.9878,-81.0572,0.0001,-9023246.229128534,4162223.336366121
UZA,2023-02-17 17:00:00+00:00,34.9878,-81.0572,0.0001,-9023246.229128534,4162223.336366121
VAD,2023-02-17 18:00:00+00:00,30.9678,-83.193,0.07,-9261002.397564808,3628568.0661101867
VAD,2023-02-17 19:00:00+00:00,30.9678,-83.193,0.02,-9261002.397564808,3628568.0661101867
VAD,2023-02-17 20:00:00+00:00,30.9678,-83.193,0.0001,-9261002.397564808,3628568.0661101867
VAY,2023-02-16 22:00:00+00:00,39.9429,-74.8457,0.0001,-8331785.212066115,4857648.129179275
VAY,2023-02-16 23:00:00+00:00,39.9429,-74.8457,0.0001,-8331785.212066115,4857648.129179275
VAY,2023-02-17 11:00:00+00:00,39.9429,-74.8457,0.0001,-8331785.212066115,4857648.129179275
VAY,2023-02-17 12:00:00+00:00,39.9429,-74.8457,0.01,-8331785.212066115,4857648.129179275
VAY,2023-02-17 13:00:00+00:00,39.9429,-74.8457,0.05,-8331785.212066115,4857648.129179275
VAY,2023-02-17 14:00:00+00:00,39.9429,-74.8457,0.18,-8331785.212066115,4857648.129179275
VAY,2023-02-17 15:00:00+00:00,39.9429,-74.8457,0.27,-8331785.212066115,4857648.129179275
VAY,2023-02-17 16:00:00+00:00,39.9429,-74.8457,0.04,-8331785.212066115,4857648.129179275
VAY,2023-02-17 19:00:00+00:00,39.9429,-74.8457,0.01,-8331785.212066115,4857648.129179275
VBW,2023-02-17 01:00:00+00:00,38.3667,-78.9603,0.03,-8789820.38888412,4631358.527962284
VBW,2023-02-17 02:00:00+00:00,38.3667,-78.9603,0.07,-8789820.38888412,4631358.527962284
VBW,2023-02-17 03:00:00+00:00,38.3667,-78.9603,0.02,-8789820.38888412,4631358.527962284
VBW,2023-02-17 05:00:00+00:00,38.3667,-78.9603,0.01,-8789820.38888412,4631358.527962284
VBW,2023-02-17 07:00:00+00:00,38.3667,-78.9603,0.03,-8789820.38888412,4631358.527962284
VBW,2023-02-17 08:00:00+00:00,38.3667,-78.9603,0.02,-8789820.38888412,4631358.527962284
VBW,2023-02-17 09:00:00+00:00,38.3667,-78.9603,0.05,-8789820.38888412,4631358.527962284
VBW,2023-02-17 10:00:00+00:00,38.3667,-78.9603,0.07,-8789820.38888412,4631358.527962284
VBW,2023-02-17 11:00:00+00:00,38.3667,-78.9603,0.10,-8789820.38888412,4631358.527962284
VBW,2023-02-17 12:00:00+00:00,38.3667,-78.9603,0.22,-8789820.38888412,4631358.527962284
VBW,2023-02-17 13:00:00+00:00,38.3667,-78.9603,0.01,-8789820.38888412,4631358.527962284
VBW,2023-02-17 14:00:00+00:00,38.3667,-78.9603,0.01,-8789820.38888412,4631358.527962284
VES,2023-02-16 22:00:00+00:00,40.2044,-84.5319,0.01,-9410048.06378792,4895689.739593885
VES,2023-02-16 23:00:00+00:00,40.2044,-84.5319,0.01,-9410048.06378792,4895689.739593885
VES,2023-02-17 02:00:00+00:00,40.2044,-84.5319,0.01,-9410048.06378792,4895689.739593885
VJI,2023-02-17 02:00:00+00:00,36.6871,-82.0333,0.06,-9131905.184091847,4395581.843265916
VJI,2023-02-17 03:00:00+00:00,36.6871,-82.0333,0.04,-9131905.184091847,4395581.843265916
VJI,2023-02-17 04:00:00+00:00,36.6871,-82.0333,0.07,-9131905.184091847,4395581.843265916
VJI,2023-02-17 05:00:00+00:00,36.6871,-82.0333,0.32,-9131905.184091847,4395581.843265916
VJI,2023-02-17 06:00:00+00:00,36.6871,-82.0333,0.17,-9131905.184091847,4395581.843265916
VJI,2023-02-17 07:00:00+00:00,36.6871,-82.0333,0.08,-9131905.184091847,4395581.843265916
VJI,2023-02-17 08:00:00+00:00,36.6871,-82.0333,0.17,-9131905.184091847,4395581.843265916
VJI,2023-02-17 09:00:00+00:00,36.6871,-82.0333,0.09,-9131905.184091847,4395581.843265916
VJI,2023-02-17 10:00:00+00:00,36.6871,-82.0333,0.20,-9131905.184091847,4395581.843265916
VJI,2023-02-17 11:00:00+00:00,36.6871,-82.0333,0.17,-9131905.184091847,4395581.843265916
VJI,2023-02-17 12:00:00+00:00,36.6871,-82.0333,0.20,-9131905.184091847,4395581.843265916
VJI,2023-02-17 13:00:00+00:00,36.6871,-82.0333,0.06,-9131905.184091847,4395581.843265916
VJI,2023-02-17 14:00:00+00:00,36.6871,-82.0333,0.01,-9131905.184091847,4395581.843265916
VLD,2023-02-17 18:00:00+00:00,30.7825,-83.2767,0.25,-9270319.838944206,3604534.725610538
VLD,2023-02-17 19:00:00+00:00,30.7825,-83.2767,0.21,-9270319.838944206,3604534.725610538
VLD,2023-02-17 20:00:00+00:00,30.7825,-83.2767,0.0001,-9270319.838944206,3604534.725610538
VNW,2023-02-16 22:00:00+00:00,40.8633,-84.613,0.01,-9419076.074491257,4992199.306375384
VNW,2023-02-17 00:00:00+00:00,40.8633,-84.613,0.02,-9419076.074491257,4992199.306375384
VNW,2023-02-17 01:00:00+00:00,40.8633,-84.613,0.01,-9419076.074491257,4992199.306375384
VNW,2023-02-17 02:00:00+00:00,40.8633,-84.613,0.08,-9419076.074491257,4992199.306375384
VNW,2023-02-17 04:00:00+00:00,40.8633,-84.613,0.01,-9419076.074491257,4992199.306375384
VOK,2023-02-16 23:00:00+00:00,43.9392,-90.2532,0.0001,-10046940.266463479,5456038.059149378
VOK,2023-02-17 00:00:00+00:00,43.9392,-90.2532,0.0001,-10046940.266463479,5456038.059149378
VOK,2023-02-17 05:00:00+00:00,43.9392,-90.2532,0.0001,-10046940.266463479,5456038.059149378
VOK,2023-02-17 06:00:00+00:00,43.9392,-90.2532,0.0001,-10046940.266463479,5456038.059149378
VOK,2023-02-17 07:00:00+00:00,43.9392,-90.2532,0.0001,-10046940.266463479,5456038.059149378
VPC,2023-02-17 06:00:00+00:00,34.1232,-84.8487,0.04,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 07:00:00+00:00,34.1232,-84.8487,0.09,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 08:00:00+00:00,34.1232,-84.8487,0.09,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 09:00:00+00:00,34.1232,-84.8487,0.12,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 10:00:00+00:00,34.1232,-84.8487,0.16,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 11:00:00+00:00,34.1232,-84.8487,0.18,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 12:00:00+00:00,34.1232,-84.8487,0.20,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 13:00:00+00:00,34.1232,-84.8487,0.23,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 14:00:00+00:00,34.1232,-84.8487,0.20,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 15:00:00+00:00,34.1232,-84.8487,0.16,-9445314.07847123,4045356.7969350703
VPC,2023-02-17 16:00:00+00:00,34.1232,-84.8487,0.09,-9445314.07847123,4045356.7969350703
VPS,2023-02-17 12:00:00+00:00,30.4833,-86.5254,0.01,-9631963.468684314,3565826.059182958
VPS,2023-02-17 14:00:00+00:00,30.4833,-86.5254,0.02,-9631963.468684314,3565826.059182958
VPS,2023-02-17 15:00:00+00:00,30.4833,-86.5254,0.06,-9631963.468684314,3565826.059182958
VPS,2023-02-17 16:00:00+00:00,30.4833,-86.5254,0.01,-9631963.468684314,3565826.059182958
VPZ,2023-02-16 22:00:00+00:00,41.454,-87.0071,0.03,-9685586.067399431,5079538.960370828
VPZ,2023-02-16 23:00:00+00:00,41.454,-87.0071,0.01,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 00:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 01:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 02:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 03:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 04:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 05:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 06:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 07:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 08:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 12:00:00+00:00,41.454,-87.0071,0.01,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 13:00:00+00:00,41.454,-87.0071,0.04,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 14:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 16:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VPZ,2023-02-17 17:00:00+00:00,41.454,-87.0071,0.0001,-9685586.067399431,5079538.960370828
VSF,2023-02-17 00:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 02:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 03:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 13:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 14:00:00+00:00,43.3436,-72.5173,0.07,-8072588.909703058,5364418.369372955
VSF,2023-02-17 15:00:00+00:00,43.3436,-72.5173,0.02,-8072588.909703058,5364418.369372955
VSF,2023-02-17 16:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 17:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 19:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VSF,2023-02-17 20:00:00+00:00,43.3436,-72.5173,0.0001,-8072588.909703058,5364418.369372955
VTA,2023-02-17 00:00:00+00:00,40.0247,-82.4618,0.08,-9179605.585896768,4869532.265647086
VTA,2023-02-17 01:00:00+00:00,40.0247,-82.4618,0.0001,-9179605.585896768,4869532.265647086
VTA,2023-02-17 06:00:00+00:00,40.0247,-82.4618,0.03,-9179605.585896768,4869532.265647086
VTA,2023-02-17 07:00:00+00:00,40.0247,-82.4618,0.0001,-9179605.585896768,4869532.265647086
VTA,2023-02-17 16:00:00+00:00,40.0247,-82.4618,0.0001,-9179605.585896768,4869532.265647086
VTA,2023-02-17 17:00:00+00:00,40.0247,-82.4618,0.0001,-9179605.585896768,4869532.265647086
VTA,2023-02-17 18:00:00+00:00,40.0247,-82.4618,0.0001,-9179605.585896768,4869532.265647086
VTP,2023-02-16 22:00:00+00:00,37.5007,-105.1668,0.02,-11707114.624358041,4509129.614140152
VUJ,2023-02-17 13:00:00+00:00,35.4167,-80.1508,0.01,-8922346.242673513,4220654.190973234
VUJ,2023-02-17 14:00:00+00:00,35.4167,-80.1508,0.18,-8922346.242673513,4220654.190973234
VUJ,2023-02-17 15:00:00+00:00,35.4167,-80.1508,0.01,-8922346.242673513,4220654.190973234
VVS,2023-02-17 08:00:00+00:00,39.9581,-79.6575,0.10,-8867432.337865189,4859855.352512104
VVS,2023-02-17 09:00:00+00:00,39.9581,-79.6575,0.08,-8867432.337865189,4859855.352512104
VVS,2023-02-17 10:00:00+00:00,39.9581,-79.6575,0.06,-8867432.337865189,4859855.352512104
VVS,2023-02-17 11:00:00+00:00,39.9581,-79.6575,0.04,-8867432.337865189,4859855.352512104
VVS,2023-02-17 12:00:00+00:00,39.9581,-79.6575,0.01,-8867432.337865189,4859855.352512104
VVS,2023-02-17 13:00:00+00:00,39.9581,-79.6575,0.02,-8867432.337865189,4859855.352512104
W13,2023-02-17 03:00:00+00:00,38.0769,-78.9444,0.01,-8788050.408980507,4590294.906735052
W13,2023-02-17 05:00:00+00:00,38.0769,-78.9444,0.05,-8788050.408980507,4590294.906735052
W13,2023-02-17 06:00:00+00:00,38.0769,-78.9444,0.01,-8788050.408980507,4590294.906735052
W13,2023-02-17 07:00:00+00:00,38.0769,-78.9444,0.04,-8788050.408980507,4590294.906735052
W13,2023-02-17 09:00:00+00:00,38.0769,-78.9444,0.05,-8788050.408980507,4590294.906735052
W13,2023-02-17 10:00:00+00:00,38.0769,-78.9444,0.10,-8788050.408980507,4590294.906735052
W13,2023-02-17 11:00:00+00:00,38.0769,-78.9444,0.13,-8788050.408980507,4590294.906735052
W13,2023-02-17 12:00:00+00:00,38.0769,-78.9444,0.14,-8788050.408980507,4590294.906735052
W13,2023-02-17 13:00:00+00:00,38.0769,-78.9444,0.07,-8788050.408980507,4590294.906735052
W13,2023-02-17 14:00:00+00:00,38.0769,-78.9444,0.01,-8788050.408980507,4590294.906735052
W29,2023-02-17 11:00:00+00:00,38.9764,-76.3296,0.02,-8496972.204454254,4718291.638634919
W29,2023-02-17 12:00:00+00:00,38.9764,-76.3296,0.03,-8496972.204454254,4718291.638634919
W29,2023-02-17 13:00:00+00:00,38.9764,-76.3296,0.14,-8496972.204454254,4718291.638634919
W29,2023-02-17 14:00:00+00:00,38.9764,-76.3296,0.17,-8496972.204454254,4718291.638634919
W29,2023-02-17 15:00:00+00:00,38.9764,-76.3296,0.02,-8496972.204454254,4718291.638634919
W31,2023-02-17 13:00:00+00:00,36.9601,-78.185,0.07,-8703514.387672095,4433546.700098201
W31,2023-02-17 14:00:00+00:00,36.9601,-78.185,0.35,-8703514.387672095,4433546.700098201
W31,2023-02-17 15:00:00+00:00,36.9601,-78.185,0.05,-8703514.387672095,4433546.700098201
W31,2023-02-17 17:00:00+00:00,36.9601,-78.185,0.01,-8703514.387672095,4433546.700098201
W31,2023-02-17 19:00:00+00:00,36.9601,-78.185,0.01,-8703514.387672095,4433546.700098201
W40,2023-02-17 20:00:00+00:00,35.2225,-78.0375,0.01,-8687094.762780085,4194159.2656154507
W63,2023-02-17 13:00:00+00:00,36.5958,-78.5601,0.22,-8745270.328668652,4382915.280507792
W63,2023-02-17 14:00:00+00:00,36.5958,-78.5601,0.14,-8745270.328668652,4382915.280507792
W63,2023-02-17 15:00:00+00:00,36.5958,-78.5601,0.06,-8745270.328668652,4382915.280507792
W63,2023-02-17 16:00:00+00:00,36.5958,-78.5601,0.02,-8745270.328668652,4382915.280507792
