id,OBS Time,category,Current WX,description_id,geom,Lon,Lat,ptype,Station,color,Time
3435393,2023-02-14 12:00:27Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.367482, 32.890153]}",-97.367482,32.890153,6.0,MPING,#169c2f,2023-02-14 12:00:00+00:00
3435395,2023-02-14 12:01:01Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.036582173094, 32.6595444139103]}",-97.036582173094,32.6595444139103,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435396,2023-02-14 12:01:06Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.55144438156536, 33.76073218885228]}",-96.55144438156536,33.76073218885228,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435398,2023-02-14 12:04:01Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.02371293357815, 32.6749556553243]}",-97.02371293357815,32.6749556553243,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435399,2023-02-14 12:04:05Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.9490899, 39.0075132]}",-93.9490899,39.0075132,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435400,2023-02-14 12:05:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.02355365542478, 32.682195463663454]}",-97.02355365542478,32.682195463663454,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435401,2023-02-14 12:05:25Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-71.6420034, 43.7298041]}",-71.6420034,43.7298041,1.0,MPING,#1f48cf,2023-02-14 13:00:00+00:00
3435402,2023-02-14 12:07:03Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.64448426114082, 33.208062225052345]}",-96.64448426114082,33.208062225052345,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435403,2023-02-14 12:07:57Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.8888933249711, 36.19209556843742]}",-95.8888933249711,36.19209556843742,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435404,2023-02-14 12:08:36Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.02338114761177, 32.70876503946418]}",-97.02338114761177,32.70876503946418,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435407,2023-02-14 12:10:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.81469998113015, 37.210534778177625]}",-94.81469998113015,37.210534778177625,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435409,2023-02-14 12:11:28Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.02364004491875, 32.70864052752168]}",-97.02364004491875,32.70864052752168,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435411,2023-02-14 12:14:27Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.01553597472022, 32.70424943999952]}",-97.01553597472022,32.70424943999952,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435412,2023-02-14 12:18:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.0058844822883, 32.69406271627419]}",-97.0058844822883,32.69406271627419,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435413,2023-02-14 12:18:46Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-93.69931709030057, 44.914268343751495]}",-93.69931709030057,44.914268343751495,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435414,2023-02-14 12:19:29Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-69.26362488905067, 43.99762444004787]}",-69.26362488905067,43.99762444004787,1.0,MPING,#1f48cf,2023-02-14 13:00:00+00:00
3435415,2023-02-14 12:20:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.02039639288095, 41.394656281956834]}",-95.02039639288095,41.394656281956834,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435416,2023-02-14 12:22:26Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.6850762, 37.0015193]}",-94.6850762,37.0015193,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435417,2023-02-14 12:26:55Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-93.3999304, 45.4008117]}",-93.3999304,45.4008117,7.0,MPING,#0be3df,2023-02-14 13:00:00+00:00
3435419,2023-02-14 12:27:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.5684287157809, 32.887444412366456]}",-96.5684287157809,32.887444412366456,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435418,2023-02-14 12:27:54Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.56988174525952, 32.91731084587137]}",-96.56988174525952,32.91731084587137,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435420,2023-02-14 12:29:24Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.17871004092497, 32.25840159776967]}",-97.17871004092497,32.25840159776967,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435423,2023-02-14 12:33:57Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-103.02359492166951, 36.37480576791474]}",-103.02359492166951,36.37480576791474,1.0,MPING,#1f48cf,2023-02-14 13:00:00+00:00
3435424,2023-02-14 12:34:39Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-93.2172254, 44.7695031]}",-93.2172254,44.7695031,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435425,2023-02-14 12:36:04Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-93.219734, 44.790041]}",-93.219734,44.790041,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435426,2023-02-14 12:36:28Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.88970037404735, 45.19096063491205]}",-93.88970037404735,45.19096063491205,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435427,2023-02-14 12:37:38Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.222186, 44.790328]}",-93.222186,44.790328,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435428,2023-02-14 12:37:42Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.81464517776243, 37.210506552303094]}",-94.81464517776243,37.210506552303094,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435430,2023-02-14 12:38:31Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.228794, 44.790367]}",-93.228794,44.790367,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435431,2023-02-14 12:39:31Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.2421151, 44.7905019]}",-93.2421151,44.7905019,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435432,2023-02-14 12:40:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.43327640880341, 32.89941598848027]}",-96.43327640880341,32.89941598848027,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435433,2023-02-14 12:41:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.251834, 44.790548]}",-93.251834,44.790548,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435434,2023-02-14 12:42:03Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.888571118366, 36.19222407199857]}",-95.888571118366,36.19222407199857,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435435,2023-02-14 12:42:26Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.321926, 45.572728]}",-122.321926,45.572728,7.0,MPING,#0be3df,2023-02-14 13:00:00+00:00
3435436,2023-02-14 12:42:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.258181, 44.793489]}",-93.258181,44.793489,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435437,2023-02-14 12:45:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-124.14799759462895, 41.1347504982796]}",-124.14799759462895,41.1347504982796,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435438,2023-02-14 12:46:46Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-93.03726847775549, 34.491651494317914]}",-93.03726847775549,34.491651494317914,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435440,2023-02-14 12:48:07Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.900908, 36.131116]}",-95.900908,36.131116,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435441,2023-02-14 12:48:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.39277736229334, 32.92744688689387]}",-96.39277736229334,32.92744688689387,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435443,2023-02-14 12:52:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.98076342075869, 41.04123303121025]}",-93.98076342075869,41.04123303121025,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435444,2023-02-14 12:53:44Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.495781, 35.1497896]}",-96.495781,35.1497896,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435445,2023-02-14 12:54:15Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.62606935397427, 35.818903930396125]}",-94.62606935397427,35.818903930396125,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435447,2023-02-14 12:55:27Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.97334232547135, 45.363091081616254]}",-93.97334232547135,45.363091081616254,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435448,2023-02-14 12:56:25Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.2659621321148, 34.52246617178403]}",-93.2659621321148,34.52246617178403,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435449,2023-02-14 12:56:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.5310784, 41.4519954]}",-96.5310784,41.4519954,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435450,2023-02-14 12:57:03Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.2639287, 34.2299751]}",-96.2639287,34.2299751,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435451,2023-02-14 12:57:26Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.2638968, 34.2301615]}",-96.2638968,34.2301615,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435452,2023-02-14 12:57:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.088135, 44.987374]}",-93.088135,44.987374,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435453,2023-02-14 12:58:31Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-103.02359239906099, 36.3747631071189]}",-103.02359239906099,36.3747631071189,1.0,MPING,#1f48cf,2023-02-14 13:00:00+00:00
3435454,2023-02-14 12:58:55Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.76576966865596, 41.431744109981196]}",-96.76576966865596,41.431744109981196,6.0,MPING,#169c2f,2023-02-14 13:00:00+00:00
3435456,2023-02-14 13:02:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.22289966735411, 36.18075081700948]}",-94.22289966735411,36.18075081700948,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435457,2023-02-14 13:05:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.88366134101142, 36.21352570600466]}",-95.88366134101142,36.21352570600466,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435458,2023-02-14 13:06:25Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.0526329949317, 36.188070469128654]}",-97.0526329949317,36.188070469128654,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435461,2023-02-14 13:08:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.51232821875858, 32.90817252363349]}",-96.51232821875858,32.90817252363349,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435463,2023-02-14 13:09:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.8041339, 35.313121]}",-93.8041339,35.313121,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435464,2023-02-14 13:09:34Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.8344894, 45.0277772]}",-92.8344894,45.0277772,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435465,2023-02-14 13:10:13Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.66261250063677, 29.97989475320566]}",-95.66261250063677,29.97989475320566,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435466,2023-02-14 13:13:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.5962862783712, 35.84799336618482]}",-94.5962862783712,35.84799336618482,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435468,2023-02-14 13:19:09Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.4695707, 37.6677038]}",-95.4695707,37.6677038,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435469,2023-02-14 13:19:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.8279664, 32.6131015]}",-96.8279664,32.6131015,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435470,2023-02-14 13:20:32Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.6636221, 29.8899043]}",-95.6636221,29.8899043,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435472,2023-02-14 13:23:37Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-71.6903293, 43.7568059]}",-71.6903293,43.7568059,1.0,MPING,#1f48cf,2023-02-14 14:00:00+00:00
3435474,2023-02-14 13:24:58Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.4015857447076, 29.70899717747592]}",-95.4015857447076,29.70899717747592,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435475,2023-02-14 13:26:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.46583038191905, 39.09673993576176]}",-91.46583038191905,39.09673993576176,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435476,2023-02-14 13:27:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.46582763575931, 39.09673824329664]}",-91.46582763575931,39.09673824329664,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435477,2023-02-14 13:29:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.491936581426, 37.121131619825185]}",-93.491936581426,37.121131619825185,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435478,2023-02-14 13:30:03Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.40385011504264, 29.706307501442588]}",-95.40385011504264,29.706307501442588,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435479,2023-02-14 13:31:50Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.4174146215895, 38.20799575224989]}",-90.4174146215895,38.20799575224989,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435480,2023-02-14 13:33:17Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-92.9978031, 43.6750976]}",-92.9978031,43.6750976,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435481,2023-02-14 13:33:44Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-96.7070459, 40.751469]}",-96.7070459,40.751469,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435482,2023-02-14 13:37:06Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.4881254, 35.4905038]}",-93.4881254,35.4905038,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435483,2023-02-14 13:39:44Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-71.6419918, 43.7298343]}",-71.6419918,43.7298343,1.0,MPING,#1f48cf,2023-02-14 14:00:00+00:00
3435484,2023-02-14 13:41:03Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-101.79439589390698, 39.767460110634346]}",-101.79439589390698,39.767460110634346,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435486,2023-02-14 13:41:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.2160586, 31.494127]}",-97.2160586,31.494127,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435487,2023-02-14 13:41:45Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-117.11001913985105, 33.02134427353548]}",-117.11001913985105,33.02134427353548,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435490,2023-02-14 13:42:33Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.24777710394376, 48.72259451909704]}",-116.24777710394376,48.72259451909704,1.0,MPING,#1f48cf,2023-02-14 14:00:00+00:00
3435492,2023-02-14 13:43:41Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.55625164329288, 30.213844483768526]}",-95.55625164329288,30.213844483768526,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435491,2023-02-14 13:43:41Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.8652298, 40.6507566]}",-95.8652298,40.6507566,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435493,2023-02-14 13:44:26Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.376545, 38.963973]}",-92.376545,38.963973,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435494,2023-02-14 13:45:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.61288131223397, 34.5422908896902]}",-93.61288131223397,34.5422908896902,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435496,2023-02-14 13:47:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-117.1100726570494, 33.02135232508641]}",-117.1100726570494,33.02135232508641,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435497,2023-02-14 13:48:18Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.24772537302331, 41.127001937704705]}",-96.24772537302331,41.127001937704705,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435498,2023-02-14 13:49:15Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-96.05569623852018, 43.0022516761588]}",-96.05569623852018,43.0022516761588,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435499,2023-02-14 13:50:31Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-104.29834412373005, 36.80166015177101]}",-104.29834412373005,36.80166015177101,1.0,MPING,#1f48cf,2023-02-14 14:00:00+00:00
3435500,2023-02-14 13:50:51Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.80951618228369, 42.340078130403846]}",-122.80951618228369,42.340078130403846,1.0,MPING,#1f48cf,2023-02-14 14:00:00+00:00
3435501,2023-02-14 13:53:20Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.98510649183089, 35.91528644699359]}",-94.98510649183089,35.91528644699359,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435502,2023-02-14 13:54:15Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.44427941669157, 33.72239367870256]}",-92.44427941669157,33.72239367870256,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435503,2023-02-14 13:55:32Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.75087313394786, 29.49681532312921]}",-95.75087313394786,29.49681532312921,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435504,2023-02-14 13:55:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.10976854348192, 33.11714133250826]}",-96.10976854348192,33.11714133250826,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435505,2023-02-14 13:57:25Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.94778747818856, 38.908528684422244]}",-90.94778747818856,38.908528684422244,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435506,2023-02-14 14:00:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.46745729227723, 33.703958705076865]}",-92.46745729227723,33.703958705076865,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435507,2023-02-14 14:00:47Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.82003601463215, 32.943108086505]}",-96.82003601463215,32.943108086505,6.0,MPING,#169c2f,2023-02-14 14:00:00+00:00
3435508,2023-02-14 14:01:18Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-106.70637319387093, 44.35043197822375]}",-106.70637319387093,44.35043197822375,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
3435509,2023-02-14 14:04:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.798905, 37.702067]}",-93.798905,37.702067,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435510,2023-02-14 14:04:37Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.51129677714269, 39.38217658553231]}",-94.51129677714269,39.38217658553231,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435512,2023-02-14 14:07:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.6811672, 42.6810113]}",-96.6811672,42.6810113,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435513,2023-02-14 14:08:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.128666, 31.492967]}",-97.128666,31.492967,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435514,2023-02-14 14:08:55Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.29970477810197, 43.216413098495146]}",-123.29970477810197,43.216413098495146,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
3435515,2023-02-14 14:09:45Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.86607229425626, 33.223747256960365]}",-96.86607229425626,33.223747256960365,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435516,2023-02-14 14:12:49Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-92.47246094056635, 33.53723938580001]}",-92.47246094056635,33.53723938580001,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435517,2023-02-14 14:13:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.37636, 40.461967]}",-96.37636,40.461967,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435518,2023-02-14 14:14:06Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.2727475, 47.8654873]}",-122.2727475,47.8654873,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
3435520,2023-02-14 14:14:09Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.4574879, 32.9976001]}",-93.4574879,32.9976001,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435519,2023-02-14 14:14:09Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6742198, 39.427904]}",-91.6742198,39.427904,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435521,2023-02-14 14:14:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.3403214, 39.0897979]}",-94.3403214,39.0897979,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435522,2023-02-14 14:15:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.663205, 38.7643915]}",-90.663205,38.7643915,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435523,2023-02-14 14:20:34Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.1853042967844, 47.89091785895619]}",-122.1853042967844,47.89091785895619,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
3435525,2023-02-14 14:20:38Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.43209842414635, 38.67534594613935]}",-90.43209842414635,38.67534594613935,6.0,MPING,#169c2f,2023-02-14 15:00:00+00:00
3435526,2023-02-14 14:25:42Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-124.1132306960636, 40.96045877788324]}",-124.1132306960636,40.96045877788324,2.0,MPING,#ac6cd9,2023-02-14 15:00:00+00:00
3435527,2023-02-14 14:26:38Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-105.827497, 46.411962]}",-105.827497,46.411962,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
3435529,2023-02-14 14:27:13Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.2047462091449, 47.829618281495]}",-122.2047462091449,47.829618281495,1.0,MPING,#1f48cf,2023-02-14 15:00:00+00:00
